entity_id,entity_type,canonical_name,original_name,source_doc_id,method,confidence,evidence
ent_0db1fd25d8655c63,NguoiKy,Đoàn Thái Sơn,Đoàn Thái Sơn,6e689cd0-6f81-11f1-94d6-fd5d6d5ff793,gemini,1.0,KT. THỐNG ĐỐC PHÓ THỐNG ĐỐC Đoàn Thái Sơn
ent_0182773d036251b0,NguoiKy,Đào Minh Tú,Đào Minh Tú,168220,metadata,0.99,Đào Minh Tú
ent_0182773d036251b0,NguoiKy,Đào Minh Tú,Đào Minh Tú,168220,gemini,0.99,KT. THỐNG ĐỐC PHÓ THỐNG ĐỐC (Đã ký) Đào Minh Tú
ent_0182773d036251b0,NguoiKy,Đào Minh Tú,Đào Minh Tú,168859,metadata,0.99,Đào Minh Tú
ent_0182773d036251b0,NguoiKy,Đào Minh Tú,Đào Minh Tú,168859,gemini,0.95,kt. thống đốc PHÓ THỐNG ĐỐC Đào Minh Tú
ent_0182773d036251b0,NguoiKy,Đào Minh Tú,Đào Minh Tú,38128,metadata,0.99,Đào Minh Tú
ent_0182773d036251b0,NguoiKy,Đào Minh Tú,Đào Minh Tú,38128,gemini,1.0,KT. THỐNG ĐỐC PHÓ THỐNG ĐỐC (Đã ký) Đào Minh Tú
ent_0182773d036251b0,NguoiKy,Đào Minh Tú,Đào Minh Tú,44209,metadata,0.99,Đào Minh Tú
ent_0182773d036251b0,NguoiKy,Đào Minh Tú,Đào Minh Tú,44209,gemini,0.95,KT. THỐNG ĐỐC PHÓ THỐNG ĐỐC Đào Minh Tú
ent_ffb6ed909ae04edb,NguoiKy,Đỗ Hoàng Anh Tuấn,Đỗ Hoàng Anh Tuấn,143217,gemini,0.95,KT. BỘ TRƯỞNG THỨ TRƯỞNG (Đã ký) Đỗ Hoàng Anh Tuấn
